scenario,category,cat_key,district_id,score
irrigation,FW eutrophication P,p_eutro,TZ0503,5.734326278472953e-12
irrigation,FW eutrophication P,p_eutro,TZ1407,2.5813610515674345e-11
irrigation,FW eutrophication P,p_eutro,TZ0101,8.647354204210168e-13
irrigation,FW eutrophication P,p_eutro,TZ2503,2.2452093320018786e-12
irrigation,FW eutrophication P,p_eutro,TZ0205,5.836087951982803e-13
irrigation,FW eutrophication P,p_eutro,TZ1104,1.3516314578763446e-13
irrigation,FW eutrophication P,p_eutro,TZ2402,4.8820932028587896e-12
irrigation,FW eutrophication P,p_eutro,TZ1306,2.8195737533025207e-11
irrigation,FW eutrophication P,p_eutro,TZ2504,1.939697460646477e-11
irrigation,FW eutrophication P,p_eutro,TZ0106,1.0683427497385539e-13
irrigation,FW eutrophication P,p_eutro,TZ2403,3.0026518766301987e-12
irrigation,FW eutrophication P,p_eutro,TZ2102,1.555465746025072e-11
irrigation,FW eutrophication P,p_eutro,TZ1406,6.40373771737612e-12
irrigation,FW eutrophication P,p_eutro,TZ0601,5.613034504716745e-13
irrigation,FW eutrophication P,p_eutro,TZ1405,5.086155903249022e-13
irrigation,FW eutrophication P,p_eutro,TZ1402,5.367387044760347e-13
irrigation,FW eutrophication P,p_eutro,TZ1803,1.2482483670826722e-12
irrigation,FW eutrophication P,p_eutro,TZ0201,2.0761257993676834e-13
irrigation,FW eutrophication P,p_eutro,TZ0502,1.191353665424997e-14
irrigation,FW eutrophication P,p_eutro,TZ1704,1.717834729041143e-11
